ape_round,parent_prompt_id,prompt_id,prompt_family,prompt_text,target_word,pos,subcategory,reference_cue,generated_cue
0,,p009,strict_short,請只輸出一句非常簡短的提示句，內容需讓人容易聯想到目標詞，但不能直接說出目標詞。,擦桌子,動詞,動作,在餐廳、學校、辦公室都很常見,輕輕擦去桌面污垢
0,,p009,strict_short,請只輸出一句非常簡短的提示句，內容需讓人容易聯想到目標詞，但不能直接說出目標詞。,擦汗,動詞,動作,用力過大可能會讓皮膚泛紅,
0,,p009,strict_short,請只輸出一句非常簡短的提示句，內容需讓人容易聯想到目標詞，但不能直接說出目標詞。,擦眼鏡,動詞,動作,太用力可能會導致損壞,檢查鏡片是否清晰
0,,p009,strict_short,請只輸出一句非常簡短的提示句，內容需讓人容易聯想到目標詞，但不能直接說出目標詞。,散步,動詞,休閒娛樂,"天氣涼爽時會更舒服,避免烈日或下雨天",感受微風，漫步綠地
0,,p009,strict_short,請只輸出一句非常簡短的提示句，內容需讓人容易聯想到目標詞，但不能直接說出目標詞。,杯子,名詞,生活用品,有圓形的開口,
0,,p009,strict_short,請只輸出一句非常簡短的提示句，內容需讓人容易聯想到目標詞，但不能直接說出目標詞。,桌子,名詞,家具,吃飯時大家會圍著它坐下來,
0,,p009,strict_short,請只輸出一句非常簡短的提示句，內容需讓人容易聯想到目標詞，但不能直接說出目標詞。,機場,名詞,交通場所,內部有免稅商店和餐廳,飛機起降的地方
0,,p009,strict_short,請只輸出一句非常簡短的提示句，內容需讓人容易聯想到目標詞，但不能直接說出目標詞。,毛巾,名詞,生活用品,"需要定期清洗,避免細菌孳生",輕鬆擦拭，衛生好幫手
0,,p009,strict_short,請只輸出一句非常簡短的提示句，內容需讓人容易聯想到目標詞，但不能直接說出目標詞。,水餃,名詞,食物,"麵皮包著內餡,冷凍儲存",包著面皮的小肉球
0,,p009,strict_short,請只輸出一句非常簡短的提示句，內容需讓人容易聯想到目標詞，但不能直接說出目標詞。,汽車,名詞,交通工具,需要加油才能行駛,開車出行便捷靈活
0,,p009,strict_short,請只輸出一句非常簡短的提示句，內容需讓人容易聯想到目標詞，但不能直接說出目標詞。,泡茶,動詞,休閒娛樂,選擇合適的茶具與水質,
0,,p009,strict_short,請只輸出一句非常簡短的提示句，內容需讓人容易聯想到目標詞，但不能直接說出目標詞。,洗澡,動詞,動作,讓身體保持乾淨清新的動作,如何在浴室完成
0,,p009,strict_short,請只輸出一句非常簡短的提示句，內容需讓人容易聯想到目標詞，但不能直接說出目標詞。,洗衣機,名詞,電器用品,會外接一根水管,如何快速洗衣服
0,,p009,strict_short,請只輸出一句非常簡短的提示句，內容需讓人容易聯想到目標詞，但不能直接說出目標詞。,洗髮精,名詞,生活用品,"有些標榜無矽靈,適合細軟髮或敏感頭皮",如何保持頭髮清爽
0,,p009,strict_short,請只輸出一句非常簡短的提示句，內容需讓人容易聯想到目標詞，但不能直接說出目標詞。,游泳池,名詞,運動場所,比賽泳道通常是 50 公尺長,
0,,p009,strict_short,請只輸出一句非常簡短的提示句，內容需讓人容易聯想到目標詞，但不能直接說出目標詞。,湯匙,名詞,餐具,"嬰兒用的特別小,邊緣圓滑,方便餵食",握持方便，盛湯之用
0,,p009,strict_short,請只輸出一句非常簡短的提示句，內容需讓人容易聯想到目標詞，但不能直接說出目標詞。,湯圓,名詞,食物,一種由糯米粉製成的食品,煮熟的甜糯球兒
0,,p009,strict_short,請只輸出一句非常簡短的提示句，內容需讓人容易聯想到目標詞，但不能直接說出目標詞。,漢堡,名詞,食物,西式餐點,想吃點什麼？汉堡
0,,p009,strict_short,請只輸出一句非常簡短的提示句，內容需讓人容易聯想到目標詞，但不能直接說出目標詞。,火車,名詞,交通工具,"需要購票搭乘,有分自由座和對號座",
0,,p009,strict_short,請只輸出一句非常簡短的提示句，內容需讓人容易聯想到目標詞，但不能直接說出目標詞。,火鍋,名詞,食物,冬天或聚會時特別受歡迎,
0,,p009,strict_short,請只輸出一句非常簡短的提示句，內容需讓人容易聯想到目標詞，但不能直接說出目標詞。,烤箱,名詞,電器用品,預熱、定時、溫度調整,將食物烘焙至美味
0,,p009,strict_short,請只輸出一句非常簡短的提示句，內容需讓人容易聯想到目標詞，但不能直接說出目標詞。,煮飯,動詞,動作,要使用各種食材、廚具和調味料,開始今天的晚餐
0,,p009,strict_short,請只輸出一句非常簡短的提示句，內容需讓人容易聯想到目標詞，但不能直接說出目標詞。,熱水瓶,名詞,電器用品,煮沸後會跳起來,溫暖你的生活，隨時準備好
0,,p009,strict_short,請只輸出一句非常簡短的提示句，內容需讓人容易聯想到目標詞，但不能直接說出目標詞。,牙刷,名詞,生活用品,"要定期更換,不然毛會變形",每天早晨，刷一刷
0,,p009,strict_short,請只輸出一句非常簡短的提示句，內容需讓人容易聯想到目標詞，但不能直接說出目標詞。,牛,名詞,動物,可做成肉乾食用,哞哞，大胃王
0,,p009,strict_short,請只輸出一句非常簡短的提示句，內容需讓人容易聯想到目標詞，但不能直接說出目標詞。,牛肉麵,名詞,食物,台灣特色小吃,一碗熱騰騰的牛肉面等待著你
0,,p009,strict_short,請只輸出一句非常簡短的提示句，內容需讓人容易聯想到目標詞，但不能直接說出目標詞。,狗,名詞,動物,很多人家裡會養的動物,看它們如何追逐遊戲
0,,p009,strict_short,請只輸出一句非常簡短的提示句，內容需讓人容易聯想到目標詞，但不能直接說出目標詞。,珍珠奶茶,名詞,喝,自備飲料杯-5元,
0,,p009,strict_short,請只輸出一句非常簡短的提示句，內容需讓人容易聯想到目標詞，但不能直接說出目標詞。,瓦斯爐,名詞,電器用品,鍋子、鍋鏟,如何快速煮飯
0,,p009,strict_short,請只輸出一句非常簡短的提示句，內容需讓人容易聯想到目標詞，但不能直接說出目標詞。,登山,動詞,休閒娛樂,"有可能會碰到熊,要有防熊噴霧",
0,,p009,strict_short,請只輸出一句非常簡短的提示句，內容需讓人容易聯想到目標詞，但不能直接說出目標詞。,白蘿蔔,名詞,蔬菜,冬天產季的特別甜,切開看，白色圓球狀
0,,p009,strict_short,請只輸出一句非常簡短的提示句，內容需讓人容易聯想到目標詞，但不能直接說出目標詞。,看書,動詞,休閒娛樂,會用手翻頁或摺角作為書籤,找一本好書閱讀
0,,p009,strict_short,請只輸出一句非常簡短的提示句，內容需讓人容易聯想到目標詞，但不能直接說出目標詞。,看電視,動詞,休閒娛樂,用遙控器來切換頻道或調整音量,觀賞電視節目
0,,p009,strict_short,請只輸出一句非常簡短的提示句，內容需讓人容易聯想到目標詞，但不能直接說出目標詞。,眼鏡,名詞,生活用品,"造型有圓的、方的,也有無框的",戴上我的眼睛，看清楚世界
0,,p009,strict_short,請只輸出一句非常簡短的提示句，內容需讓人容易聯想到目標詞，但不能直接說出目標詞。,睡覺,動詞,動作,"適當的時間內完成這件事,有助於健康",準備入睡
0,,p009,strict_short,請只輸出一句非常簡短的提示句，內容需讓人容易聯想到目標詞，但不能直接說出目標詞。,砧板,名詞,廚房用品,"表面平整,不會卡住食材或殘渣",切菜用的平臺
0,,p009,strict_short,請只輸出一句非常簡短的提示句，內容需讓人容易聯想到目標詞，但不能直接說出目標詞。,碗,名詞,餐具,可以是陶瓷、不鏽鋼、塑膠或木頭材質製成的,拿起這個圓形器皿用餐
0,,p009,strict_short,請只輸出一句非常簡短的提示句，內容需讓人容易聯想到目標詞，但不能直接說出目標詞。,穿衣服,動詞,動作,可以做不同的搭配,整理衣著，開始一天
0,,p009,strict_short,請只輸出一句非常簡短的提示句，內容需讓人容易聯想到目標詞，但不能直接說出目標詞。,穿鞋子,動詞,動作,"如果穿錯腳,會覺得不舒服",穿上鞋底，開始一天
0,,p009,strict_short,請只輸出一句非常簡短的提示句，內容需讓人容易聯想到目標詞，但不能直接說出目標詞。,米,名詞,食物,煮後變軟可食用,想一想煮飯用的穀物
0,,p009,strict_short,請只輸出一句非常簡短的提示句，內容需讓人容易聯想到目標詞，但不能直接說出目標詞。,糖,名詞,調味,吃太多對胰臟不好,
0,,p009,strict_short,請只輸出一句非常簡短的提示句，內容需讓人容易聯想到目標詞，但不能直接說出目標詞。,紅茶,名詞,喝,飲料店有在賣,紅色茶傑克
0,,p009,strict_short,請只輸出一句非常簡短的提示句，內容需讓人容易聯想到目標詞，但不能直接說出目標詞。,綁鞋帶,動詞,動作,小朋友通常需要學習怎麼綁,把鞋帶穿緊一些
0,,p009,strict_short,請只輸出一句非常簡短的提示句，內容需讓人容易聯想到目標詞，但不能直接說出目標詞。,綁頭髮,動詞,動作,需要使用特定的工具來固定,將頭髮束起來
0,,p009,strict_short,請只輸出一句非常簡短的提示句，內容需讓人容易聯想到目標詞，但不能直接說出目標詞。,聊天,動詞,動作,在家裡、工作場合、咖啡廳等都很常見,與朋友分享你的想法
0,,p009,strict_short,請只輸出一句非常簡短的提示句，內容需讓人容易聯想到目標詞，但不能直接說出目標詞。,自行車,名詞,交通工具,運動或代步皆適合,騎行輕便代步工具
0,,p009,strict_short,請只輸出一句非常簡短的提示句，內容需讓人容易聯想到目標詞，但不能直接說出目標詞。,芒果,名詞,水果,帶有濃郁的甜香氣味,想想圓圆的黄色果肉
0,,p009,strict_short,請只輸出一句非常簡短的提示句，內容需讓人容易聯想到目標詞，但不能直接說出目標詞。,草莓,名詞,水果,有綠色的蒂頭,想想紫色圓球形的甜味果實
0,,p009,strict_short,請只輸出一句非常簡短的提示句，內容需讓人容易聯想到目標詞，但不能直接說出目標詞。,菜刀,名詞,廚房用品,有中式、西式、切水果等種類,切食材的好幫手
0,,p009,strict_short,請只輸出一句非常簡短的提示句，內容需讓人容易聯想到目標詞，但不能直接說出目標詞。,菜市場,名詞,購物場所,"肉攤師傅會熟練地切肉,依顧客需求分塊",
0,,p009,strict_short,請只輸出一句非常簡短的提示句，內容需讓人容易聯想到目標詞，但不能直接說出目標詞。,葡萄,名詞,水果,它的籽可以榨成油,嚐嚐紫色小顆粒，酸甜爽口
0,,p009,strict_short,請只輸出一句非常簡短的提示句，內容需讓人容易聯想到目標詞，但不能直接說出目標詞。,藥局,名詞,醫療場所,有些會提供血壓量測和領取口罩等服務,
0,,p009,strict_short,請只輸出一句非常簡短的提示句，內容需讓人容易聯想到目標詞，但不能直接說出目標詞。,藥盒,名詞,輔具,有些時間到會發出聲音或震動,整理常用藥物，方便取用
0,,p009,strict_short,請只輸出一句非常簡短的提示句，內容需讓人容易聯想到目標詞，但不能直接說出目標詞。,蘋果,名詞,水果,可能會打蠟,
0,,p009,strict_short,請只輸出一句非常簡短的提示句，內容需讓人容易聯想到目標詞，但不能直接說出目標詞。,蛋糕,名詞,食物,作為點心、非正餐,切片甜點
